text,slot,intent,intent_id,phrase,phrase_id,phrase_id_pad,srl,srl_id,srl_id_pad
need a jewish in maine to book a restaurant,O O B-cuisine O B-state O O O B-restaurant_type,BookRestaurant,3,"['VP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP', 'NP']","[2, 1, 1, 3, 1, 3, 1, 1, 1]","[2, 1, 1, 3, 1, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARGM-PRP', 'ARGM-PRP', 'ARGM-PRP', 'ARGM-PRP']","[14, 2, 2, 2, 2, 10, 10, 10, 10]","[14, 2, 2, 2, 2, 10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a table at a tea house in 21 hours in northern mariana islands,O O O O O B-restaurant_type I-restaurant_type B-timeRange I-timeRange I-timeRange O B-state I-state I-state,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP']","[1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1]","[1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', '_', '_', '_', '_', '_', '_', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP', '_', '_', '_', '_']","[14, 26, 26, 26, 26, 26, 26, 7, 7, 7, 26, 26, 26, 26]","[14, 26, 26, 26, 26, 26, 26, 7, 7, 7, 26, 26, 26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i need a table at a cafeteria for a party of 6 in al,O O O O O O B-restaurant_type O O O O B-party_size_number O B-state,BookRestaurant,3,"['NP', 'VP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP']","[1, 2, 1, 1, 3, 1, 1, 3, 1, 1, 3, 1, 3, 1]","[1, 2, 1, 1, 3, 1, 1, 3, 1, 1, 3, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a restaurant in macedonia for 13 hours from now,O O B-restaurant_type O B-country O B-timeRange I-timeRange I-timeRange I-timeRange,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP']","[1, 1, 1, 3, 1, 3, 1, 1, 3, 1]","[1, 1, 1, 3, 1, 3, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP']","[14, 2, 2, 2, 2, 7, 7, 7, 7, 7]","[14, 2, 2, 2, 2, 7, 7, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a reservation for a restaurant in stonewood gu,O O O O O B-restaurant_type O B-city B-state,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP']","[1, 1, 1, 3, 1, 1, 3, 1, 1]","[1, 1, 1, 3, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[14, 2, 2, 2, 2, 2, 2, 2, 2]","[14, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i m looking for a table of eight at the alley,O O O O O O O B-party_size_number O B-restaurant_name I-restaurant_name,BookRestaurant,3,"['NP', 'VP', 'VP', 'PP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP']","[1, 2, 2, 3, 1, 1, 3, 1, 3, 1, 1]","[1, 2, 2, 3, 1, 1, 3, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', '_', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARGM-LOC', 'ARGM-LOC', 'ARGM-LOC']","[1, 26, 14, 2, 2, 2, 2, 2, 6, 6, 6]","[1, 26, 14, 2, 2, 2, 2, 2, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a table in fleetwood at a nearby deli,O O O O B-poi O O B-spatial_relation O,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP', 'NP']","[1, 1, 1, 3, 1, 3, 1, 1, 1]","[1, 1, 1, 3, 1, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARGM-LOC', 'ARGM-LOC', 'ARGM-LOC', 'ARGM-LOC']","[14, 2, 2, 2, 2, 6, 6, 6, 6]","[14, 2, 2, 2, 2, 6, 6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book me a restaurant for 4 members at beaman federated states of micronesia in one minute,O O O B-restaurant_type O B-party_size_number O O B-city B-state I-state I-state I-state B-timeRange I-timeRange I-timeRange,BookRestaurant,3,"['NP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP']","[1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 3, 1, 3, 1, 1]","[1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 1, 3, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG2', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP']","[14, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 7, 7]","[14, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book reservations to a cafeteria in brockway colorado that serves thai food for six people,O O O O B-restaurant_type O B-city B-state O O B-cuisine O O B-party_size_number O,BookRestaurant,3,"['NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP', 'SBAR', 'VP', 'NP', 'NP', 'PP', 'NP', 'NP']","[1, 1, 3, 1, 1, 3, 1, 1, 9, 2, 1, 1, 3, 1, 1]","[1, 1, 3, 1, 1, 3, 1, 1, 9, 2, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['_', '_', '_', 'ARG0', 'ARG0', 'ARG0', 'ARG0', 'ARG0', 'R-ARG0', 'PRED', '_', '_', 'ARG2', 'ARG2', 'ARG2']","[26, 26, 26, 1, 1, 1, 1, 1, 22, 14, 26, 26, 3, 3, 3]","[26, 26, 26, 1, 1, 1, 1, 1, 22, 14, 26, 26, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a reservation for ten at a restaurant in american samoa at 2 am,O O O O B-party_size_number O O B-restaurant_type O B-state I-state O B-timeRange I-timeRange,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP']","[1, 1, 1, 3, 1, 3, 1, 1, 3, 1, 1, 3, 1, 1]","[1, 1, 1, 3, 1, 3, 1, 1, 3, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a table at a tavern in albania for annette darlene and barbara james for ten am,O O O O O B-restaurant_type O B-country O B-party_size_description I-party_size_description I-party_size_description I-party_size_description I-party_size_description O B-timeRange I-timeRange,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP']","[1, 1, 1, 3, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1]","[1, 1, 1, 3, 1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', '_', '_', '_', '_', '_', 'ARGM-PRP', 'ARGM-PRP', 'ARGM-PRP', 'ARGM-PRP', 'ARGM-PRP', 'ARGM-PRP', 'ARGM-PRP', 'ARGM-PRP', 'ARGM-PRP']","[14, 2, 2, 26, 26, 26, 26, 26, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[14, 2, 2, 26, 26, 26, 26, 26, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book me a table at a tartinery restaurant not far from my home in elk rapids,O O O O O O B-restaurant_name I-restaurant_name B-spatial_relation I-spatial_relation O O B-poi O B-city I-city,BookRestaurant,3,"['NP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'PP', 'PP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP']","[1, 1, 1, 1, 3, 1, 1, 1, 3, 3, 3, 1, 1, 3, 1, 1]","[1, 1, 1, 1, 3, 1, 1, 1, 3, 3, 3, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG2', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[14, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[14, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i want to eat close by east brady for seven people,O O O O B-spatial_relation I-spatial_relation B-poi I-poi O B-party_size_number O,BookRestaurant,3,"['NP', 'VP', 'VP', 'VP', 'ADJP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP']","[1, 2, 2, 2, 6, 3, 1, 1, 3, 1, 1]","[1, 2, 2, 2, 6, 3, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a table at a bar in cambodia that serves cheese fries,O O O O O B-restaurant_type O B-country O O B-served_dish I-served_dish,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'SBAR', 'VP', 'NP', 'NP']","[1, 1, 1, 3, 1, 1, 3, 1, 9, 2, 1, 1]","[1, 1, 1, 3, 1, 1, 3, 1, 9, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book me seating at a popular joint for sep the 10th,O O O O O B-sort B-restaurant_type O B-timeRange I-timeRange I-timeRange,BookRestaurant,3,"['NP', 'NP', 'VP', 'PP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP-TMP', 'NP-TMP']","[1, 1, 2, 3, 1, 1, 1, 3, 1, 10, 10]","[1, 1, 2, 3, 1, 1, 1, 3, 1, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2']","[14, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[14, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book an oyster bar in american samoa for lunch,O O B-restaurant_type I-restaurant_type O B-state I-state O B-timeRange,BookRestaurant,3,"['NP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP']","[1, 1, 1, 1, 3, 1, 1, 3, 1]","[1, 1, 1, 1, 3, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARGM-PRP', 'ARGM-PRP']","[14, 2, 2, 2, 2, 2, 2, 10, 10]","[14, 2, 2, 2, 2, 2, 2, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a nearby northeast indian restaurant in north carolina for ten people at six am,O O B-spatial_relation B-cuisine I-cuisine B-restaurant_type O B-state I-state O B-party_size_number O O B-timeRange I-timeRange,BookRestaurant,3,"['NP', 'NP', 'NP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP']","[1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 3, 1, 1]","[1, 1, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', '_', '_', '_', '_', '_', '_']","[14, 2, 2, 2, 2, 2, 2, 2, 2, 26, 26, 26, 26, 26, 26]","[14, 2, 2, 2, 2, 2, 2, 2, 2, 26, 26, 26, 26, 26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book this week for their step sister s workplace close,O B-timeRange I-timeRange O B-poi I-poi I-poi I-poi I-poi B-spatial_relation,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'NP', 'NP', 'NP']","[1, 1, 1, 3, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2']","[14, 2, 2, 3, 3, 3, 3, 3, 3, 3]","[14, 2, 2, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i need a table at a restaurant in ireland serving kouglof,O O O O O O B-restaurant_type O B-country O B-served_dish,BookRestaurant,3,"['NP', 'VP', 'NP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP', 'VP', 'NP']","[1, 2, 1, 1, 3, 1, 1, 3, 1, 2, 1]","[1, 2, 1, 1, 3, 1, 1, 3, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
make a reservation for eunice thompson and elisa martin in the virgin islands in one minute,O O O O B-party_size_description I-party_size_description I-party_size_description I-party_size_description I-party_size_description O O B-state I-state B-timeRange I-timeRange I-timeRange,BookRestaurant,3,"['VP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP']","[2, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1]","[2, 1, 1, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARGM-TMP', 'ARGM-TMP', 'ARGM-TMP']","[14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 7, 7]","[14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 7, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book the labworth café in ethiopia for six people,O O B-restaurant_name I-restaurant_name O B-country O B-party_size_number O,BookRestaurant,3,"['NP', 'NP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP']","[1, 1, 1, 1, 3, 1, 3, 1, 1]","[1, 1, 1, 1, 3, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARGM-PRP', 'ARGM-PRP', 'ARGM-PRP']","[14, 2, 2, 2, 2, 2, 10, 10, 10]","[14, 2, 2, 2, 2, 2, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a spa in pizzeria on november 24 2036,O O B-facility O B-restaurant_type O B-timeRange I-timeRange I-timeRange,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'NP', 'NP']","[1, 1, 1, 3, 1, 3, 1, 1, 1]","[1, 1, 1, 3, 1, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', '_', '_', '_', '_']","[14, 2, 2, 2, 2, 26, 26, 26, 26]","[14, 2, 2, 2, 2, 26, 26, 26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a gibassier serving tavern in vermont for nine,O O B-served_dish O B-restaurant_type O B-state O B-party_size_number,BookRestaurant,3,"['NP', 'NP', 'NP', 'VP', 'NP', 'PP', 'NP', 'PP', 'NP']","[1, 1, 1, 2, 1, 3, 1, 3, 1]","[1, 1, 1, 2, 1, 3, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[14, 2, 2, 2, 2, 2, 2, 2, 2]","[14, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book me a reestaurant that is close in the country of cocos islands,O O O O O O B-spatial_relation O O O O B-country I-country,BookRestaurant,3,"['NP', 'NP', 'NP', 'NP', 'SBAR', 'VP', 'ADJP', 'PP', 'NP', 'NP', 'PP', 'NP', 'NP']","[1, 1, 1, 1, 9, 2, 6, 3, 1, 1, 3, 1, 1]","[1, 1, 1, 1, 9, 2, 6, 3, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG2', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[14, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[14, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book a table in fairview neighboring the area,O O O O B-poi B-spatial_relation O B-spatial_relation,BookRestaurant,3,"['NP', 'NP', 'NP', 'PP', 'NP', 'VP', 'NP', 'NP']","[1, 1, 1, 3, 1, 2, 1, 1]","[1, 1, 1, 3, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[14, 2, 2, 2, 2, 2, 2, 2]","[14, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i need to book a restaurant at four o clock for 4,O O O O O B-restaurant_type O B-timeRange I-timeRange I-timeRange O B-party_size_number,BookRestaurant,3,"['NP', 'VP', 'VP', 'VP', 'NP', 'NP', 'PP', 'NP', 'PP', 'NP', 'PP', 'NP']","[1, 2, 2, 2, 1, 1, 3, 1, 3, 1, 3, 1]","[1, 2, 2, 2, 1, 1, 3, 1, 3, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
book at table at a brasserie which serves padangnese food,O O O O O B-restaurant_type O O B-cuisine O,BookRestaurant,3,"['NP', 'PP', 'NP', 'PP', 'NP', 'NP', 'SBAR', 'VP', 'NP', 'NP']","[1, 3, 1, 3, 1, 1, 9, 2, 1, 1]","[1, 3, 1, 3, 1, 1, 9, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['_', '_', '_', '_', 'ARG0', 'ARG0', 'R-ARG0', 'PRED', 'ARG1', 'ARG1']","[26, 26, 26, 26, 1, 1, 22, 14, 2, 2]","[26, 26, 26, 26, 1, 1, 22, 14, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
need a table for sep first in haiti for a party of three,O O O O B-timeRange I-timeRange O B-country O O O O B-party_size_number,BookRestaurant,3,"['VP', 'NP', 'NP', 'PP', 'NP', 'ADVP', 'PP', 'NP', 'PP', 'NP', 'NP', 'PP', 'NP']","[2, 1, 1, 3, 1, 8, 3, 1, 3, 1, 1, 3, 1]","[2, 1, 1, 3, 1, 8, 3, 1, 3, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
