text,slot,intent,intent_id,phrase,phrase_id,phrase_id_pad,srl,srl_id,srl_id_pad
contemporary religious satanism gets a rating of 3,B-object_name I-object_name I-object_name O O O O B-rating_value,RateBook,4,"['ADJP', 'ADJP', 'NP', 'VP', 'NP', 'NP', 'PP', 'NP']","[6, 6, 1, 2, 1, 1, 3, 1]","[6, 6, 1, 2, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'ARG0', 'ARG0', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 1, 1, 14, 2, 2, 2, 2]","[1, 1, 1, 14, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
award a rating of 2 stars out of 6 to confessions of an economic hit man,O O O O B-rating_value B-rating_unit O O B-best_rating O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name,RateBook,4,"['NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'QP', 'QP', 'QP', 'PP', 'NP', 'PP', 'NP', 'NP', 'NP', 'NP']","[1, 1, 1, 3, 1, 1, 5, 5, 5, 3, 1, 3, 1, 1, 1, 1]","[1, 1, 1, 3, 1, 1, 5, 5, 5, 3, 1, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2']","[14, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3]","[14, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
this album is five stars,B-object_select B-object_type O B-rating_value B-rating_unit,RateBook,4,"['NP', 'NP', 'VP', 'NP', 'NP']","[1, 1, 2, 1, 1]","[1, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG1', 'ARG1', 'PRED', 'ARG2', 'ARG2']","[2, 2, 14, 3, 3]","[2, 2, 14, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
give the current book a one out of 6,O O B-object_select B-object_type O B-rating_value O O B-best_rating,RateBook,4,"['VP', 'NP', 'NP', 'NP', 'NP', 'NP', 'ADVP', 'PP', 'NP']","[2, 1, 1, 1, 1, 1, 8, 3, 1]","[2, 1, 1, 1, 1, 1, 8, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG2', 'ARG2', 'ARG2', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[14, 3, 3, 3, 2, 2, 2, 2, 2]","[14, 3, 3, 3, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
the bone season is worth at least three points,B-object_name I-object_name I-object_name O O O O B-rating_value B-rating_unit,RateBook,4,"['NP', 'NP', 'NP', 'VP', 'ADJP', 'ADVP', 'ADVP', 'QP', 'NP']","[1, 1, 1, 2, 6, 8, 8, 5, 1]","[1, 1, 1, 2, 6, 8, 8, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG1', 'ARG1', 'ARG1', 'PRED', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2']","[2, 2, 2, 14, 3, 3, 3, 3, 3]","[2, 2, 2, 14, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i rate naked in death a 5,O O B-object_name I-object_name I-object_name O B-rating_value,RateBook,4,"['NP', 'VP', 'ADJP', 'PP', 'NP', 'NP', 'NP']","[1, 2, 6, 3, 1, 1, 1]","[1, 2, 6, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'PRED', '_', '_', '_', 'ARGM-TMP', 'ARGM-TMP']","[1, 14, 26, 26, 26, 7, 7]","[1, 14, 26, 26, 26, 7, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rate the abyss of wonders 4 out of 6,O B-object_name I-object_name I-object_name I-object_name B-rating_value O O B-best_rating,RateBook,4,"['NP', 'NP', 'NP', 'PP', 'NP', 'QP', 'QP', 'QP', 'QP']","[1, 1, 1, 3, 1, 5, 5, 5, 5]","[1, 1, 1, 3, 1, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG2', 'ARG2', 'ARG2', 'ARG2']","[14, 2, 2, 2, 2, 3, 3, 3, 3]","[14, 2, 2, 2, 2, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i give the monkey and the tiger a rating of 2 points,O O B-object_name I-object_name I-object_name I-object_name I-object_name O O O B-rating_value B-rating_unit,RateBook,4,"['NP', 'VP', 'NP', 'NP', 'NP', 'NP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP']","[1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1]","[1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'PRED', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 14, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2]","[1, 14, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rate this album two out of 6 stars,O B-object_select B-object_type B-rating_value O O B-best_rating B-rating_unit,RateBook,4,"['NP', 'NP', 'NP', 'QP', 'QP', 'QP', 'QP', 'NP']","[1, 1, 1, 5, 5, 5, 5, 1]","[1, 1, 1, 5, 5, 5, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2']","[14, 2, 2, 3, 3, 3, 3, 3]","[14, 2, 2, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
give four out of 6 stars to this textbook,O B-rating_value O O B-best_rating B-rating_unit O B-object_select B-object_type,RateBook,4,"['VP', 'QP', 'QP', 'QP', 'QP', 'NP', 'PP', 'NP', 'NP']","[2, 5, 5, 5, 5, 1, 3, 1, 1]","[2, 5, 5, 5, 5, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG2', 'ARG2', 'ARG2']","[14, 2, 2, 2, 2, 2, 3, 3, 3]","[14, 2, 2, 2, 2, 2, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i give the following album a zero,O O O B-object_select B-object_type O B-rating_value,RateBook,4,"['NP', 'VP', 'NP', 'NP', 'NP', 'NP', 'NP']","[1, 2, 1, 1, 1, 1, 1]","[1, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'PRED', 'ARG2', 'ARG2', 'ARG2', 'ARG1', 'ARG1']","[1, 14, 3, 3, 3, 2, 2]","[1, 14, 3, 3, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rate this book titled sombrero fallout: a japanese novel 0 points,O O B-object_type O B-object_name I-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit,RateBook,4,"['NP', 'NP', 'NP', 'VP', 'NP', 'NP', 'NP', 'NP', 'NP', 'NP', 'NP', 'NP']","[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['_', 'ARG1', 'ARG1', 'PRED', '_', '_', '_', '_', '_', '_', '_']","[26, 2, 2, 14, 26, 26, 26, 26, 26, 26, 26]","[26, 2, 2, 14, 26, 26, 26, 26, 26, 26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
please rate the lightning of august five points,O O B-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit,RateBook,4,"['S', 'VP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP']","[11, 2, 1, 1, 3, 1, 1, 1]","[11, 2, 1, 1, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARGM-DIS', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[11, 14, 2, 2, 2, 2, 2, 2]","[11, 14, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
give two star to current textbook,O B-rating_value O O B-object_select B-object_type,RateBook,4,"['VP', 'NP', 'NP', 'PP', 'NP', 'NP']","[2, 1, 1, 3, 1, 1]","[2, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG2', 'ARG2', 'ARG2']","[14, 2, 2, 3, 3, 3]","[14, 2, 2, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rate seven pillars of wisdom two points,O B-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit,RateBook,4,"['NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP']","[1, 1, 1, 3, 1, 1, 1]","[1, 1, 1, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', '_', '_', '_', '_', 'ARG2', 'ARG2']","[14, 26, 26, 26, 26, 3, 3]","[14, 26, 26, 26, 26, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rate the current series a zero,O O B-object_select B-object_part_of_series_type O B-rating_value,RateBook,4,"['NP', 'NP', 'NP', 'NP', 'NP', 'NP']","[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG2', 'ARG2']","[14, 2, 2, 2, 3, 3]","[14, 2, 2, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rate the current album 2 stars,O O B-object_select B-object_type B-rating_value B-rating_unit,RateBook,4,"['NP', 'NP', 'NP', 'NP', 'NP', 'NP']","[1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG2', 'ARG2']","[14, 2, 2, 2, 3, 3]","[14, 2, 2, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i am rating this essay two points,O O O B-object_select B-object_type B-rating_value B-rating_unit,RateBook,4,"['NP', 'VP', 'VP', 'NP', 'NP', 'NP', 'NP']","[1, 2, 2, 1, 1, 1, 1]","[1, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', '_', 'PRED', 'ARG1', 'ARG1', 'ARG2', 'ARG2']","[1, 26, 14, 2, 2, 3, 3]","[1, 26, 14, 2, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rate the black coffee chronicle three out of 6 stars,O O B-object_name I-object_name B-object_part_of_series_type B-rating_value O O B-best_rating B-rating_unit,RateBook,4,"['NP', 'NP', 'NP', 'NP', 'NP', 'QP', 'QP', 'QP', 'QP', 'NP']","[1, 1, 1, 1, 1, 5, 5, 5, 5, 1]","[1, 1, 1, 1, 1, 5, 5, 5, 5, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2']","[14, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[14, 2, 2, 2, 2, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rate this novel four points,O B-object_select B-object_type B-rating_value B-rating_unit,RateBook,4,"['NP', 'NP', 'NP', 'NP', 'NP']","[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG2', 'ARG2']","[14, 2, 2, 3, 3]","[14, 2, 2, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i want to give gay male pornography: an issue of sex discrimination a 1,O O O O B-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name I-object_name O B-rating_value,RateBook,4,"['NP', 'VP', 'VP', 'VP', 'NP', 'NP', 'NP', 'FRAG', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'NP']","[1, 2, 2, 2, 1, 1, 1, 12, 1, 1, 3, 1, 1, 1, 1]","[1, 2, 2, 2, 1, 1, 1, 12, 1, 1, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 14, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rate the current essay three of 6 points,O O B-object_select B-object_type B-rating_value O B-best_rating B-rating_unit,RateBook,4,"['NP', 'NP', 'NP', 'NP', 'NP', 'PP', 'NP', 'NP']","[1, 1, 1, 1, 1, 3, 1, 1]","[1, 1, 1, 1, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG2', 'ARG2', 'ARG2', 'ARG2']","[14, 2, 2, 2, 3, 3, 3, 3]","[14, 2, 2, 2, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
give my current book 4 stars,O O B-object_select B-object_type B-rating_value B-rating_unit,RateBook,4,"['VP', 'NP', 'NP', 'NP', 'NP', 'NP']","[2, 1, 1, 1, 1, 1]","[2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG2', 'ARG2', 'ARG2', 'ARG1', 'ARG1']","[14, 3, 3, 3, 2, 2]","[14, 3, 3, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
out of 6 give the morganville vampires a 1,O O B-best_rating O B-object_name I-object_name I-object_name O B-rating_value,RateBook,4,"['ADVP', 'PP', 'NP', 'VP', 'NP', 'NP', 'NP', 'NP', 'NP']","[8, 3, 1, 2, 1, 1, 1, 1, 1]","[8, 3, 1, 2, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['_', '_', '_', 'PRED', 'ARG2', 'ARG2', 'ARG2', 'ARG1', 'ARG1']","[26, 26, 26, 14, 3, 3, 3, 2, 2]","[26, 26, 26, 14, 3, 3, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rate this textbook 5 out of 6,O B-object_select B-object_type B-rating_value O O B-best_rating,RateBook,4,"['NP', 'NP', 'NP', 'QP', 'QP', 'QP', 'QP']","[1, 1, 1, 5, 5, 5, 5]","[1, 1, 1, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARGM-EXT', 'ARGM-EXT', 'ARGM-EXT', 'ARGM-EXT']","[14, 2, 2, 15, 15, 15, 15]","[14, 2, 2, 15, 15, 15, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
rate the secret of dr honigberger 2 points out of 6,O B-object_name I-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit O O B-best_rating,RateBook,4,"['NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'VP', 'VP', 'PP', 'NP']","[1, 1, 1, 3, 1, 1, 1, 2, 2, 3, 1]","[1, 1, 1, 3, 1, 1, 1, 2, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG2', 'ARG2', 'ARG2', 'ARG2', 'ARG2']","[14, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3]","[14, 2, 2, 2, 2, 2, 3, 3, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i would give political man zero stars,O O O B-object_name I-object_name B-rating_value B-rating_unit,RateBook,4,"['NP', 'VP', 'VP', 'NP', 'NP', 'NP', 'NP']","[1, 2, 2, 1, 1, 1, 1]","[1, 2, 2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'ARGM-MOD', 'PRED', 'ARG2', 'ARG2', 'ARG1', 'ARG1']","[1, 8, 14, 3, 3, 2, 2]","[1, 8, 14, 3, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
for this current textbook i give 4 stars,O O B-object_select B-object_type O O B-rating_value B-rating_unit,RateBook,4,"['PP', 'NP', 'NP', 'NP', 'NP', 'VP', 'NP', 'NP']","[3, 1, 1, 1, 1, 2, 1, 1]","[3, 1, 1, 1, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARGM-PRP', 'ARGM-PRP', 'ARGM-PRP', 'ARGM-PRP', 'ARG0', 'PRED', 'ARG1', 'ARG1']","[10, 10, 10, 10, 1, 14, 2, 2]","[10, 10, 10, 10, 1, 14, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
give this book a 2,O B-object_select B-object_type O B-rating_value,RateBook,4,"['VP', 'NP', 'NP', 'NP', 'NP']","[2, 1, 1, 1, 1]","[2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG2', 'ARG2', 'ARG1', 'ARG1']","[14, 3, 3, 2, 2]","[14, 3, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
this album is hot trash it s totally zero stars,B-object_select B-object_type O O O O O O B-rating_value B-rating_unit,RateBook,4,"['NP', 'NP', 'VP', 'NP', 'NP', 'NP', 'VP', 'ADVP', 'NP', 'NP']","[1, 1, 2, 1, 1, 1, 2, 8, 1, 1]","[1, 1, 2, 1, 1, 1, 2, 8, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG1', 'ARG1', 'PRED', 'ARG2', 'ARG2', '_', '_', '_', '_', '_']","[2, 2, 14, 3, 3, 26, 26, 26, 26, 26]","[2, 2, 14, 3, 3, 26, 26, 26, 26, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
give 1 out of 6 stars to current book,O B-rating_value O O B-best_rating B-rating_unit O B-object_select B-object_type,RateBook,4,"['VP', 'QP', 'QP', 'QP', 'QP', 'NP', 'PP', 'NP', 'NP']","[2, 5, 5, 5, 5, 1, 3, 1, 1]","[2, 5, 5, 5, 5, 1, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG2', 'ARG2', 'ARG2']","[14, 2, 2, 2, 2, 2, 3, 3, 3]","[14, 2, 2, 2, 2, 2, 3, 3, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
i rate step by wicked step 1 stars,O O B-object_name I-object_name I-object_name I-object_name B-rating_value B-rating_unit,RateBook,4,"['NP', 'NP', 'NP', 'PP', 'NP', 'NP', 'NP', 'NP']","[1, 1, 1, 3, 1, 1, 1, 1]","[1, 1, 1, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['ARG0', 'PRED', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1', 'ARG1']","[1, 14, 2, 2, 2, 2, 2, 2]","[1, 14, 2, 2, 2, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
give this textbook four stars,O B-object_select B-object_type B-rating_value B-rating_unit,RateBook,4,"['VP', 'NP', 'NP', 'NP', 'NP']","[2, 1, 1, 1, 1]","[2, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['PRED', 'ARG2', 'ARG2', 'ARG1', 'ARG1']","[14, 3, 3, 2, 2]","[14, 3, 3, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
